pid,last,first,image,lastTouched,middle,lastTouched_ts,source,dr_changed,dr_changed_ts,suffix,title
176,Thompson,Jo-Linda,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
177,Walker,Christopher,WALKER_CHRISTOPHER_J_Filer_ID_L24628.jpg,"2018-04-16 21:08:17",J.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
178,Powell,Robert,NULL,"2018-04-16 21:01:31",H.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
179,Caldwell,Kaye,NULL,"2018-04-16 21:01:31",K.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
180,Soares,Kristen,NULL,"2018-04-19 04:59:05",F.,1524113945,TT-Lobbyist,"2018-04-19 04:59:05",1524113945,NULL,NULL
181,"(Formerly Alonzo)",Lupe,NULL,"2018-04-16 21:01:31",Diaz,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
182,Morgan,Jamie,PERSINGER_JAMIE_Filer_ID_1251044.jpg,"2018-05-18 14:50:01",NULL,1526655001,TT-Lobbyist,"2018-05-18 14:50:01",1526655001,NULL,NULL
183,Douglas,Steven,NULL,"2018-04-16 21:01:31",P.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
184,Miller,Tami,MILLER_TAMI_N_Filer_ID_L24976.jpg,"2018-04-16 21:08:17",N.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
185,Wright,Marilyn,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
186,Cvitanov,Katie,NULL,"2018-04-16 21:01:31",L.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
187,Salazar-Hobson,Antonio,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
188,Brown,Marc,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
189,BrOwn,Donald,NULL,"2018-04-16 21:01:31",K.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
190,Cole,Charles,COLE_CHARLES_L_Filer_ID_L25035.jpg,"2018-04-16 21:08:17",L.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
191,Heritage,Celeste,Celeste.H.Heritage.png,"2018-04-16 21:08:17",H.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
192,Borg,Catherine,BORG_CATHERINE_Filer_ID_L25799.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
193,Coye,Peter,NULL,"2018-04-16 21:01:31",L.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
194,Fellmeth,Julianne,Julianne.Dangelo.Fellmeth.png,"2018-04-16 21:08:17",D'Angelo,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
195,Diaz,Lupe,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
196,"Mc Cullough",Donald,NULL,"2018-04-16 21:01:31",A.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
197,Yaryan,Timothy,YARYAN_TIMOTHY_H_B_Filer_ID_L00815.jpg,"2018-04-16 21:08:17",H.B.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
198,Daum,Skip,DAUM_SKIP_Filer_ID_L23002.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
199,Palmer,Sally,NULL,"2018-04-16 21:01:31",A.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
200,Price,Kenneth,NULL,"2018-04-16 21:01:31",J.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
201,Lujan,Wesley,NULL,"2018-04-16 21:01:31",J.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
202,Friedman-Johnson,Leslie,FRIEDMAN_JOHNSON_LESLIE_Filer_ID_1231952.jpg,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
203,Seitz,Donna,SEITZ_DONNA_P_Filer_ID_L25116.jpg,"2018-04-16 21:08:17",P.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
204,Minnehan,Christine,Christine.Minnehan.png,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
205,Geyer,William,NULL,"2018-04-16 21:01:31",H.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
206,West,Jennifer,Jennifer.West.png,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
207,Evans,Kurt,ProfilePic207.png,"2018-04-16 21:08:17",M.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
208,Chiappetta,Douglas,CHIAPPETTA_DOUGLAS_Filer_ID_1243534.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
209,Hansen,Jay,NULL,"2018-04-16 21:01:31",C.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
210,Abouhassan,Evelyn,ABOUHASSAN_EVELYN_M_Filer_ID_1243084.jpg,"2018-04-16 21:08:17",M.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
211,Knaus,Graham,NULL,"2018-04-16 21:01:31",D.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
212,Wallauch,Steven,WALLAUCH_STEVEN_T_Filer_ID_L24048.jpg,"2018-04-16 21:08:17",T.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
213,Miethke,Eric,MIETHKE_ERIC_J_Filer_ID_L22693.jpg,"2018-04-16 21:08:17",J.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
214,Gross,James,GROSS_JAMES_Filer_ID_L00195.jpg,"2018-04-16 21:08:17",C.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
215,Naylor,Robert,NAYLOR_ROBERT_W_Filer_ID_L20497.jpg,"2018-04-16 21:08:17",W.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
216,Leoni,Marguerite,NULL,"2018-04-16 21:01:31",Mary,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
217,Erbin,Eugene,ERBIN_EUGENE_F_Filer_ID_L24993.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
218,Christian,Cathy,CHRISTIAN_CATHY_A_Filer_ID_L25166.jpg,"2018-04-16 21:08:17",A.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
219,Fernandes,Alan,Alan.N.Fernandes.png,"2018-04-16 21:08:17",N.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
220,Gruttadauria,Jessie,NULL,"2018-04-16 21:01:31",L.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
221,Upholt,Gerald,Gerald.H.Upholt.png,"2018-04-16 21:08:17",H.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
223,Low,Dave,NULL,"2018-08-17 22:10:52",NULL,1534543852,TT-Lobbyist,"2018-08-17 22:10:52",1534543852,NULL,NULL
224,Sookprasert,Jai,SOOKPRASERT_JAI_Filer_ID_1231159.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
226,Edgar,Sean,NULL,"2018-04-16 21:01:31",R.,1523912491,TT-Lobbyist,"2018-04-16 21:01:31",1523912491,NULL,NULL
227,Buttacavoli,Raymond,NULL,"2018-04-16 21:01:31",D.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
228,Gonzalez,William,GONZALEZ_WILLIAM_Filer_ID_1231506.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
229,Henderson,Steve,HENDERSON_STEVE_Filer_ID_1251189.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
230,Duran-Flores,Dolores,DURAN_FLORES_DOLORES_Filer_ID_1234353.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
231,Weimer,Dennis,NULL,"2018-04-16 21:01:31",M.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
232,Michaels,Judith,Judith.Michaels.png,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
233,Sanchez,Dolores,Dolores.Sanchez.png,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
234,Throne,Randy,NULL,"2018-04-16 21:01:31",E.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
235,Arteaga,Alexander,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
236,Bermudez,Vicki,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
237,Furillo,Jill,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
238,Dumpel,Hedy,Hedy.Dumpel.png,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
239,Albrecht,Lorraine,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
240,Hunter,Dale,NULL,"2018-04-16 21:01:31",R.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
241,Ouchida,Dorothy,NULL,"2018-04-16 21:01:31",C.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
242,Peverini,Nancy,PEVERINI_NANCY_Filer_ID_L21240.jpg,"2018-04-16 21:08:17",A.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
243,Drabble,Nancy,DRABBLE_NANCY_Filer_ID_L21239.jpg,"2018-05-02 02:15:53",NULL,1525227353,TT-Lobbyist,"2018-05-02 02:15:53",1525227353,NULL,NULL
244,Tratten,Lea-Ann,TRATTEN_LEA_ANN_Filer_ID_L25234.jpg,"2018-04-30 02:46:29",NULL,1525056389,TT-Lobbyist,"2018-04-30 02:46:29",1525056389,NULL,NULL
245,Keene,Scott,NULL,"2018-04-16 21:01:31",R.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
246,Allayaud,Bill,ALLAYAUD_BILL_Filer_ID_1229726.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
247,Masara,Mark,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
248,Rate,Alex,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
249,Schreiberg,Frances,NULL,"2018-04-16 21:01:31",C.,1523912491,TT-Lobbyist,"2018-04-16 21:01:31",1523912491,NULL,NULL
250,Wright,Sheron,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
251,Sauls,Jeff,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
252,Cespedes,Larisa,CESPEDES_LARISA_M_Filer_ID_1236630.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
253,LaMar,Steven,LA_MAR_STEVEN_E_Filer_ID_L25068.jpg,"2018-04-16 21:08:17",E.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
254,Kaylor,Donna,KAYLOR_DONNA_Filer_ID_L24753.jpg,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
255,Folwarkow,Scott,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
256,Reheis-Boyd,Catherine,NULL,"2018-06-27 22:54:48",H.,1530140088,TT-Lobbyist,"2018-06-27 22:54:48",1530140088,NULL,NULL
257,Kapsa,Deborah,NULL,"2018-04-16 21:01:31",J.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
258,Laubacher,Cynthia,LAUBACHER_CYNTHIA_M_Filer_ID_L24561.jpg,"2018-04-16 21:08:17",M.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
259,Anderson,Darius,ANDERSON_DARIUS_W_Filer_ID_L25780.jpg,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
260,Bone,Thomas,Thomas.E.Bone.png,"2018-04-16 21:08:17",E.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
261,Mansfield,Gene,NULL,"2018-04-16 21:01:31",A.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
262,Saggau,Thomas,NULL,"2018-04-16 21:01:31",E.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
263,Hunter,Delaney,HUNTER_DELANEY_L_Filer_ID_L25725.jpg,"2018-04-16 21:08:17",L.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
264,Smith,"D. J.",D.J.Smith.png,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
265,Watts,Mark,WATTS_MARK_S_Filer_ID_L25398.jpg,"2018-04-16 21:08:17",S.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
266,Page,Craig,Craig.C.Page.png,"2018-04-16 21:08:17",C.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
267,Green,Lawrence,NULL,"2018-04-16 21:01:31",E.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
268,Castellano,Carmela,CASTELLANO_GARCIA_CARMELA_Filer_ID_L25646.jpg,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
269,Shay,Mary,SHAY_MARY_ELLEN_Filer_ID_L22347.jpg,"2018-04-16 21:08:17",Ellen,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
270,Mendez,Leticia,NULL,"2018-04-16 21:01:31",C.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
271,Brennand,Terrence,BRENNAND_TERRENCE_C_Filer_ID_L24645.jpg,"2018-04-16 21:08:17",C.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
272,Castro,Michelle,CASTRO_MICHELLE_A_Filer_ID_L23887.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
273,L23685,Allen,NULL,"2018-04-16 21:01:31",Davenport,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
274,Drumm,M.T.,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
275,Chang,Tim,CHANG_TIM_Filer_ID_1222669.jpg,"2018-04-16 21:08:17",P.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
276,Johnston,Patrick,ProfilePic276.png,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
277,Douglas,Karen,NULL,"2018-07-06 16:54:33",NULL,1530896073,TT-Lobbyist,"2018-07-06 16:54:33",1530896073,NULL,NULL
278,Malan,Justin,MALAN_JUSTIN_G_Filer_ID_L24578.jpg,"2018-04-16 21:08:17",G.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
279,D'Arelli,Michael,NULL,"2018-04-16 21:01:31",J.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
280,Kaneko,Casey,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
281,Jacobson,Daniel,JACOBSON_DANIEL_Filer_ID_L25880.jpg,"2018-04-16 21:08:17",L.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
282,Blackledge,Steven,NULL,"2018-04-16 21:01:31",W.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
283,Beard,Kristin,BEARD_KRISTIN_M_Filer_ID_L25415.jpg,"2018-04-16 21:08:17",M.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
284,Rea,Lisa,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
285,Bedrosian,William,NULL,"2018-04-16 21:01:31",Tod,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
286,Bruner,James,BRUNER_JR_JAMES_W_Filer_ID_L00065.jpg,"2018-04-16 21:08:17",W.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
287,Baldo,Robert,NULL,"2018-04-16 21:01:31",J.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
288,Bourne,Lydia,BOURNE_LYDIA_C_Filer_ID_L24762.jpg,"2018-04-16 21:08:17",C.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
289,Morshed,Linda,NULL,"2018-04-16 21:01:31",M.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
290,Dwelley,Stacy,DWELLEY_STACY_I_Filer_ID_1242282.jpg,"2018-04-16 21:08:17",I.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
291,Chin,Lisa,NULL,"2018-04-16 21:01:31",Ann,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
292,Flanagan,Gerald,NULL,"2018-04-16 21:01:31",S.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
293,Trujillo,Ray,NULL,"2018-04-16 21:01:31",J.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
294,Wetch,Scott,WETCH_SCOTT_Filer_ID_1223302.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
295,Center,Chuck,Chuck.H.Center.png,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
296,Mejia,Jose,ProfilePic296.png,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
297,Holober,Richard,ProfilePic297.png,"2018-04-16 21:08:17",NULL,1523912897,TT-GeneralPublic,"2018-04-16 21:08:17",1523912897,NULL,NULL
298,Nichols,Sara,Sara.S.Nicholas.png,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
299,Sher,Katherine,NULL,"2018-04-16 21:01:31",NULL,1523912491,TT-Lobbyist,"2018-04-16 21:01:31",1523912491,NULL,NULL
300,Moreno,Michael,NULL,"2018-04-16 21:01:31",R.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
301,Pelote,Willie,PELOTE_SR_WILLIE_L_Filer_ID_L25093.jpg,"2018-04-16 21:08:17",L.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
302,Gerowitz,Paul,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
303,Knowlton,Virginia,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
304,"Mc Cabe",Susan,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
305,Peters,David,ProfilePic305.png,"2018-04-16 21:08:17",R.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
306,LaBrie,Paula,ProfilePic306.png,"2018-04-16 21:08:17",D.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
307,"Shrader Jr.",Richard,NULL,"2018-04-16 21:01:31",E.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
308,McFadden,Brett,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
309,Jeffries,Laura,PRESTON_LAURA_Filer_ID_L22998.jpg,"2018-04-16 21:08:17",Walker,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
310,Walters,Karen,NULL,"2018-04-16 21:01:31",Stapf,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
311,Perez,Judith,NULL,"2018-04-16 21:01:31",A.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
312,Roberson,Gabriel,Gabriel.R.Roberson.png,"2018-04-16 21:08:17",R.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
313,Khan,Jamie,KHAN_JAMIE_S_Filer_ID_L23975.jpg,"2018-04-16 21:08:17",S.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
314,Ruiz,Darlene,NULL,"2018-04-16 21:01:31",E.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
315,Baker,"De Ann L.",BAKER_DE_ANN_L_Filer_ID_L24022.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
316,Keene,Karen,Karen.Keene.png,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
317,Keil,Steve,NULL,"2018-04-16 21:01:31",M.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
318,Leary,Pat,ProfilePic318.png,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
319,Lopez,Rubin,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
320,O'Halloran,Caitlin,NULL,"2018-05-16 04:24:35",NULL,1526444675,TT-Lobbyist,"2018-05-16 04:24:35",1526444675,NULL,NULL
321,Szalay,Steven,ProfilePic321.png,"2018-04-16 21:08:17",C.,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
322,Samuel,Denny,NULL,"2018-04-16 21:01:31",M.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
323,III,"K.C. Bishop",BISHOP_III_K_C_Filer_ID_L23395.jpg,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
324,"Mc Connell",Gregory,NULL,"2018-04-16 21:01:31",Roland,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
325,Huezo,Cristina,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
326,Croney,Art,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
327,Corley,Raymond,NULL,"2018-04-16 21:01:31",E.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
328,Wall,Daniel,NULL,"2018-04-16 21:01:31",J.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
329,Warmerdam,Mary-Ann,WARMERDAM_MARY_ANN_Filer_ID_L20635.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
330,Boyd,Kelly,BOYD_KELLY_Filer_ID_1241856.jpg,"2018-04-16 21:08:17",E.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
332,Spohn,Richard,NULL,"2018-04-16 21:01:31",B.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
333,Abbett,Kelly,NULL,"2018-04-16 21:01:31",J.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
334,Gamiz,Ana,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
335,Frank,Erika,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
336,Doctor,Deborah,Deborah.Doctor.png,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
337,Pinel,Renee,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
338,Villalobos,Veronica,Veronica.Villalobos.png,"2018-04-16 21:08:17",NULL,1523912897,NULL,"2018-04-16 21:08:17",1523912897,NULL,NULL
339,Zolezzi,Stephen,NULL,"2018-04-16 21:01:31",A.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
340,Mossburg,Kathleen,MOSSBURG_KATHLEEN_J_Filer_ID_L25705.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
341,Sustaita,Luisa,NULL,"2018-04-16 21:01:31",E.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
342,Turner,Prem,NULL,"2018-04-16 21:01:31",Hunji,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
343,Bissell,Kathleen,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
344,Mecca,Frank,MECCA_FRANK_J_Filer_ID_L23856.jpg,"2018-04-16 21:08:17",J.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
345,Robinson,Laurence,NULL,"2018-04-16 21:01:31",B.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
346,Flammer,Christopher,NULL,"2018-04-16 21:01:31",C.A.,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
347,Valencia,John,VALENCIA_JOHN_R_Filer_ID_L20416.jpg,"2018-04-16 21:08:17",R.,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
348,Ross,Esperanza,ROSS_ESPERANZA_Filer_ID_1251324.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
349,Zehner,M.Steven,NULL,"2018-04-16 21:01:31",NULL,1523912491,NULL,"2018-04-16 21:01:31",1523912491,NULL,NULL
350,Berends,Edwin,BERENDS_EDWIN_Filer_ID_L25482.jpg,"2018-04-16 21:08:17",NULL,1523912897,TT-Lobbyist,"2018-04-16 21:08:17",1523912897,NULL,NULL
